business_time,business_job_openings,business_review,plat_customer_support_cnt_t3m,plat_dashboard_cnt_t3m,plat_trsct_acct_flag,plat_saving_acct_flag,plat_login_cnt_t1m,fin_revenue,fin_profit,fin_assets,fin_liabilities,tran_vol_t1m,tran_vol_t3m,tran_cnt_t3m,tran_inflow_t3m,tran_outflow_t3m,credit_score,credit_lines_cnt,credit_current_amt,credit_default_cnt_t12m,credit_inquiry_cnt_t3m,credit_court_cnt_t12m,loan_amount,loan_late_repayment_cnt,loan_interest_rate,loan_utilization_amount,drv_income_pm_avg_t3m,drv_profit_margin_rate,drv_asset_liability_rate,drv_loan_util_rate,drv_inflow_outflow_rate_t3m,drv_tran_vol_std_t12m,drv_inflow_std_t6m,drv_trans_vol_prop_t1t3,business_industry_manufacturing,business_industry_retail,business_industry_services,business_structure_company,business_location_urban
5,0,5,0,0,1,0,14,53569,9627,228177,79715,7032,24421,0,14985,14288,512,2,17714,0,0,0,43164,0,0.16,3885,232.33333333333334,0.17971214695066176,2.8624098350373206,0.09000556018904643,1.0487821948488243,179.17547854624604,57.66345142330975,0.28794889644158717,False,False,True,True,True
9,3,1,3,0,1,0,14,350124,35910,3030124,352435,41893,223827,532,76058,63842,560,8,635552,0,2,0,27332,0,0.11,2716,4072.0,0.10256366315933783,8.597681842041794,0.09937070100980536,1.1913473888662636,564.4502841554956,575.5679333197803,0.18716687441640195,True,False,False,True,True
9,1,2,1,1,1,1,10,55937,13448,280137,67312,4914,9773,0,12477,12428,516,2,89320,0,1,0,25502,0,0.1,6021,16.333333333333332,0.24041332213025368,4.161769075350606,0.23609912948004078,1.0039427100096556,823.4530920729386,359.9677652696786,0.502813874961629,False,False,False,True,False
12,3,3,0,0,1,1,12,996189,264132,4395356,1445306,123771,471509,5522,212666,196807,797,3,24147,0,0,0,39698,0,0.13,6749,5286.333333333333,0.2651424579070839,3.0411248552209704,0.1700085646632072,1.0805814833821967,78.7914183685221,736.4586565900813,0.2624997614043422,False,False,True,False,False
9,8,1,0,1,1,0,11,49277,13145,401139,174448,5148,8720,0,13062,13738,520,9,650817,0,0,2,2228,0,0.1,2139,-225.33333333333334,0.26675731071290865,2.2994760616344125,0.9600538599640933,0.9507934197117485,196.54785490258087,275.25848067599077,0.5903669724770643,False,False,False,True,False
15,2,4,1,0,1,0,10,342465,42715,3353542,1081578,50961,206524,0,78829,64422,566,2,99366,0,0,0,22905,0,0.19,1966,4802.333333333333,0.12472807440176369,3.100601158677414,0.08583278760096048,1.2236347831486138,219.68573956420968,919.284271719298,0.24675582498886328,False,True,False,False,False
16,3,1,3,0,0,0,6,302290,74602,2255179,237890,15098,88920,0,72974,67816,622,5,411780,0,0,0,6907,0,0.12,748,1719.3333333333333,0.24678950676502695,9.479923494051873,0.10829593166352976,1.0760587471983012,153.65823889628982,741.510496175704,0.16979307242465136,False,True,False,False,False
15,6,2,0,3,1,1,8,1122354,74858,7332965,2701541,142744,205248,0,310430,281006,602,9,524700,0,0,0,16578,0,0.17,6286,9808.0,0.0666973165329299,2.7143637649771,0.3791772228254313,1.104709507982036,379.3592100784565,229.67538696325772,0.6954708450265045,False,False,True,True,True
14,3,2,1,0,1,1,6,844961,80222,7251219,2140451,45834,163283,4555,233803,267689,593,8,638760,0,0,0,2704,0,0.12,311,-11295.333333333334,0.09494166002927945,3.3877061423036547,0.11501479289940829,0.8734128036639534,754.9016355850338,173.46834456523453,0.28070282883092545,False,False,True,False,False
10,0,3,0,0,1,1,9,40578,3369,253834,96081,3405,9561,481,12160,10032,504,3,163437,0,1,0,44215,1,0.18,958,709.3333333333334,0.08302528463699542,2.6418750845640657,0.02166685513965849,1.2121212121212122,565.6751641136967,630.7310197591061,0.3561342955757766,False,True,False,False,False
5,0,5,0,0,0,0,10,303803,67377,1830603,827290,34145,49254,1412,67199,72747,592,1,41691,0,0,1,30543,0,0.12,1107,-1849.3333333333333,0.22177858678156567,2.2127706124817172,0.03624398389156271,0.923735686694984,582.8768201781369,413.76949004190186,0.6932431883704877,True,False,False,False,False
6,1,3,1,0,1,0,10,262827,15809,1066134,301433,43635,177947,0,60628,58393,522,2,76344,0,1,0,13326,1,0.11,2887,745.0,0.06014983239925883,3.536885477038015,0.21664415428485667,1.0382751357183224,918.5006685282141,927.8566263576043,0.24521346243544426,False,False,False,True,False
10,2,3,0,1,1,0,18,1050978,96086,4842253,2077126,167833,993795,0,284180,243511,630,4,287548,0,1,0,3986,0,0.14,140,13556.333333333334,0.09142532003524337,2.3312273785990834,0.035122930255895635,1.1670109358509473,265.2753400695209,922.0473862666678,0.16888090602186567,False,False,False,False,True
10,3,3,0,0,1,1,12,1172351,135226,11516968,4924989,63762,355813,4609,252698,220477,681,9,105282,0,1,0,35112,0,0.16,22238,10740.333333333334,0.11534600132554158,2.3384758828902967,0.6333447254499887,1.1461422279874998,699.7321834718081,402.90406654580715,0.17920087236835078,False,False,False,False,False
5,9,2,0,0,1,0,10,359250,73019,1298068,317585,25081,116402,0,73568,63118,606,5,454465,0,0,0,17851,0,0.13,4195,3483.3333333333335,0.20325400139178845,4.087308909425823,0.23500084028905943,1.1655629139072847,538.8277811225169,548.7388972624176,0.21546880637789728,False,True,False,True,False
14,7,2,0,0,1,0,4,59593,17466,373752,117538,6855,35331,277,14210,15660,527,1,25320,0,0,0,34196,0,0.13,9639,-483.3333333333333,0.29308811437584953,3.1798397114124795,0.28187507310796583,0.9074074074074074,956.8928758610937,830.036947794394,0.19402224675214402,False,True,False,False,False
17,3,2,1,0,1,1,19,50856,7879,295870,124914,5146,27948,0,13539,14613,510,1,43800,0,0,0,34630,0,0.17,6695,-358.0,0.15492763882334434,2.3685895896376707,0.19332948310713255,0.9265037979880928,752.1556379412802,158.35423721686027,0.18412766566480607,False,False,False,False,False
19,2,2,0,0,1,0,11,58333,10225,149328,43488,9689,45231,506,16457,13735,516,8,576872,0,1,0,28821,1,0.15,2288,907.3333333333334,0.175286715924091,3.433774834437086,0.07938655841226883,1.198179832544594,426.1112971330049,634.6878910979102,0.21421149211823748,True,False,False,False,False
10,8,2,0,2,1,0,8,46499,7395,169524,61496,5141,14294,0,11266,11397,511,4,63392,0,0,0,47512,1,0.14,10030,-43.666666666666664,0.15903567818662767,2.7566671002992065,0.21110456305775382,0.9885057471264368,513.9841762507026,401.43060748355606,0.35966139639009376,False,True,False,True,False
5,4,3,0,0,0,0,3,261992,61297,635307,293929,26356,143425,1178,73943,59926,577,5,436665,0,1,0,24313,0,0.12,6463,4672.333333333333,0.23396515924150355,2.161430141292625,0.265824867354913,1.233905149684611,646.9153369095668,12.180330135242112,0.18376154784730694,False,False,True,False,False
10,1,2,0,1,1,1,8,59430,4127,457951,224926,4393,5475,0,17767,18853,506,7,317212,0,0,0,1849,1,0.14,441,-362.0,0.06944304223456167,2.036007397988672,0.23850730124391564,0.9423964355805442,298.3195593513034,126.46659074329625,0.8023744292237442,False,False,True,True,False
15,2,2,0,0,0,1,9,266092,31749,2599250,579211,36351,108727,561,72748,76188,539,4,225252,0,1,0,14421,0,0.16,1025,-1146.6666666666667,0.11931587571215971,4.487570160097097,0.0710769017405173,0.9548485325773087,647.9487179914245,595.2680155887049,0.3343327784267017,False,False,True,True,True
8,5,2,0,1,1,0,16,51450,8187,297965,62030,3600,6821,0,10852,11387,510,3,260850,0,0,0,1171,0,0.15,293,-178.33333333333334,0.1591253644314869,4.803562792197324,0.2502134927412468,0.9530165978747694,578.119548312858,234.4997948158536,0.527781850168597,True,False,False,False,True
6,9,3,0,2,1,1,9,254997,15726,852782,195504,10995,18529,1594,67075,76069,519,3,61311,0,0,0,15646,0,0.16,336,-2998.0,0.06167131378016212,4.361967018577625,0.02147513741531382,0.8817652394536539,81.44917963144027,73.27185912009016,0.5933941389173728,False,True,False,False,False
1,4,4,0,1,1,0,9,55776,4400,143115,57912,5968,32692,568,13126,14494,507,4,48528,0,1,0,45295,0,0.14,4530,-456.0,0.07888697647733792,2.4712494819726483,0.10001103874599845,0.9056161170139368,186.80827276938084,628.3663985390685,0.18255230637464823,True,False,False,False,True
16,5,4,1,0,1,1,14,50155,13723,185956,73905,5831,34354,209,14025,12406,522,1,92444,0,2,0,33478,0,0.12,6152,539.6666666666666,0.27361180340943075,2.516149110344361,0.18376247087639644,1.1305013703046913,520.3807637364846,448.7774250529809,0.16973278220876753,False,False,True,False,False
16,9,5,1,1,1,0,19,42766,3861,231455,111485,5782,32267,0,11825,11284,506,1,36755,0,0,0,31664,0,0.1,4235,180.33333333333334,0.09028199971940326,2.0761088935731262,0.13374810510358767,1.0479439914923785,17.86684554159845,940.4071511186557,0.17919236371525088,False,True,False,False,False
12,3,1,0,0,1,1,13,256385,65110,1258990,442000,33648,154422,0,68413,67305,598,2,48450,0,2,1,11725,0,0.14,1808,369.3333333333333,0.2539540144704253,2.8483936651583712,0.1542004264392324,1.0164623727806255,428.001441375268,398.6474569089874,0.21789641372343319,False,False,False,True,False
9,1,1,0,0,1,0,12,1168227,262127,9019875,1581520,52585,311878,2771,294541,296981,925,3,19857,0,0,0,14178,2,0.13,3001,-813.3333333333334,0.22438019323299324,5.703294931458344,0.21166596134856822,0.9917839861809341,153.34189738504435,22.692681920307265,0.16860759656019342,False,False,False,False,False
8,1,3,0,1,1,0,8,265353,78081,1901065,573201,12539,51946,1765,55596,56203,626,9,826929,0,0,0,26547,0,0.11,7566,-202.33333333333334,0.29425331539496447,3.316576558659179,0.2850039552491807,0.9891998647759016,899.9223212962323,29.271234769808196,0.2413852847187464,True,False,False,False,False
18,9,1,2,0,1,1,12,996987,121436,4969776,1763194,137624,169870,2914,291194,284567,654,7,181601,0,1,0,48227,0,0.16,10128,2209.0,0.12180299241614986,2.818621206741856,0.21000684264001493,1.023288013016267,613.8832597164251,698.8571198965758,0.8101724848413493,False,False,False,True,False
1,0,3,0,1,1,1,11,41024,9589,316590,140342,5391,9234,0,8933,8012,513,8,280328,0,1,0,10440,0,0.11,1240,307.0,0.23374122464898595,2.2558464322868423,0.11877394636015326,1.114952571143285,147.0800788276445,518.8658257190745,0.5838206627680312,False,False,False,False,False
6,8,2,0,0,1,0,6,55903,3918,378391,125463,6357,29850,180,16034,13774,506,3,111507,0,1,0,1916,0,0.12,1038,753.3333333333334,0.07008568413144196,3.015956895658481,0.5417536534446764,1.164077246987077,1.5791413362115092,634.9796334021233,0.21296482412060302,False,False,False,False,False
16,5,2,1,0,1,0,9,280832,36194,1901143,470639,20669,101317,569,61296,52499,561,3,160464,0,0,0,46058,0,0.18,9276,2932.3333333333335,0.12888132406563355,4.039493114680254,0.2013982370055148,1.1675650964780282,541.0383230037893,426.91714353601606,0.204003276843965,False,True,False,True,False
12,7,5,0,0,1,1,13,49363,11648,421546,195193,6156,11707,0,13794,16130,516,4,51568,0,0,0,8971,1,0.11,2261,-778.6666666666666,0.23596620950914654,2.1596368722239014,0.2520343328502954,0.8551766893986361,19.226548457417557,45.97236274461369,0.5258392414794567,False,False,True,False,False
4,4,5,0,0,1,1,5,329190,83140,1177050,248356,31085,121251,0,97035,107816,613,1,89470,0,2,0,36869,0,0.14,6104,-3593.6666666666665,0.2525593122512835,4.739366071284769,0.16555914182646667,0.9000055650367292,733.8078833981766,186.60008399286156,0.25636901963695147,False,False,True,True,False
14,8,4,0,0,1,0,13,41908,5370,406612,156162,4312,18465,328,11910,12903,509,4,397404,0,0,2,13348,0,0.11,9299,-331.0,0.1281378257134676,2.6037832507268095,0.6966586754569973,0.9230411532201813,961.6445000915195,226.61252568213587,0.23352288112645544,False,False,True,False,True
19,3,4,0,1,1,1,10,244013,36382,609910,286734,22047,117988,0,57026,65409,549,9,543276,0,1,0,49300,0,0.15,13147,-2794.3333333333335,0.14909861359845583,2.1270934036424003,0.2666734279918864,0.8718372089467811,734.3774040723027,540.8146975210426,0.18685798555785335,True,False,False,False,False
4,3,4,0,0,1,0,12,53084,8099,145887,66937,4084,10205,0,13636,12422,510,2,36052,1,1,1,35242,0,0.14,5683,404.6666666666667,0.152569512470801,2.179467260259647,0.16125645536575678,1.0977298341651909,860.4356012536269,346.04022612614216,0.40019598236158743,False,True,False,False,False
5,4,2,1,0,0,1,10,892661,208319,3655185,1476232,114381,561998,0,197862,185729,747,2,137784,0,0,0,34618,0,0.12,5301,4044.3333333333335,0.23336854640227364,2.476023416373578,0.1531284302963776,1.0653263626035783,477.3989943228405,644.6786174765742,0.20352563532254564,False,True,False,True,False
17,9,3,0,0,1,0,10,308498,74841,1369942,201970,41793,125301,0,70684,78912,593,6,439560,0,1,1,38376,0,0.15,9570,-2742.6666666666665,0.24259800711836058,6.782898450264891,0.2493746091307067,0.8957319545823196,166.43213123279432,243.2501882150384,0.3335408336725166,False,False,False,True,False
10,6,3,1,1,1,0,15,50147,7263,140911,15979,8195,44885,0,14304,15063,511,3,269205,0,0,2,2138,2,0.19,422,-253.0,0.144834187488783,8.818511796733212,0.19738072965388212,0.9496116311491735,209.53701897618947,47.42436050685595,0.18257769856299433,False,False,True,False,True
14,7,3,0,1,1,1,15,43100,10499,153796,72342,5304,10461,504,10454,10439,517,4,304436,0,1,0,8163,0,0.19,687,5.0,0.24359628770301625,2.1259572585773134,0.08416023520764425,1.0014369192451384,779.2611324369086,797.0202506933122,0.5070260969314597,False,False,True,False,True
11,9,5,0,0,1,0,15,244897,49234,2193053,937787,23669,125611,0,66186,74931,572,6,595692,0,0,0,48564,0,0.13,5180,-2915.0,0.20103962073851456,2.338540628095719,0.10666337204513632,0.8832926292188814,499.3971352970473,740.11050658411,0.18843094951875233,False,False,False,False,False
18,4,2,1,1,1,0,17,980748,259403,5819903,2053557,83565,342814,0,206438,166092,911,1,22141,0,0,0,5777,0,0.12,809,13448.666666666666,0.2644950588734313,2.8340596340885593,0.14003808204950666,1.2429135659754835,117.06021202195349,482.8307641274965,0.24376192337535807,False,False,True,False,False
6,0,1,0,1,1,0,5,43453,6660,139611,44344,4702,22546,0,11954,12753,509,8,313840,0,0,0,45948,0,0.1,23931,-266.3333333333333,0.15326904931765356,3.148362799927837,0.5208278924001045,0.9373480749627539,637.8098623300108,470.89348353182794,0.2085514060143706,False,False,False,True,False
19,4,4,0,1,1,0,10,42373,9497,415855,78152,6613,12146,302,11764,11379,514,5,21280,0,0,0,14065,0,0.15,4416,128.33333333333334,0.22412857243999718,5.321105026102979,0.31397084962673305,1.033834256085772,669.1729120003162,483.56866865370574,0.544459081178989,True,False,False,False,False
3,2,4,3,0,1,1,8,47932,9617,311809,151185,5760,19403,0,13946,13127,515,9,625005,0,0,0,47256,0,0.11,10633,273.0,0.20063840440624217,2.0624334424711446,0.2250084645336042,1.0623904928772758,363.118651306374,945.1565303528129,0.29686131010668454,False,False,False,False,False
12,9,2,0,2,0,0,14,334535,84614,1344480,209766,39382,50585,1106,89626,86358,607,1,36868,0,0,2,18193,0,0.17,3558,1089.3333333333333,0.2529301866770293,6.409427647950573,0.1955697246193591,1.0378424697190765,777.3123048260153,123.79592160548181,0.7785311851339329,True,False,False,False,True
7,1,1,3,0,1,0,11,290187,57690,2748300,819016,43821,152061,1247,79657,72422,589,8,735832,0,0,0,23273,0,0.19,1610,2411.6666666666665,0.19880284092671277,3.3556121003741075,0.06917887681003738,1.0999005826958659,392.86548950861413,206.13184637279792,0.2881804012863259,False,True,False,False,False
11,9,3,0,3,0,0,4,57791,16558,516100,173430,8606,19754,0,15276,16874,526,5,152065,0,1,0,17710,0,0.1,8766,-532.6666666666666,0.28651520132892666,2.975840396701839,0.4949745906267645,0.9052980917387697,936.4540110369626,167.40356696487092,0.43565860078971347,False,True,False,False,True
18,2,2,0,0,1,1,4,50620,14619,175123,56880,2190,10329,0,12837,13699,524,1,4060,0,0,0,3564,1,0.1,236,-287.3333333333333,0.2887988937178981,3.0788150492264417,0.06621773288439955,0.9370756989561282,65.4408022067523,883.3778266484259,0.2120243973279117,True,False,False,False,False
13,9,4,1,1,0,0,11,880292,60149,4328037,639070,92904,325683,2797,227447,202976,595,6,509400,0,1,0,27060,0,0.18,3518,8157.0,0.06832846373703272,6.772398954731093,0.13000739098300074,1.120561051552893,264.34071824714067,511.06807221424845,0.2852589788229659,False,False,False,False,True
3,0,4,0,0,0,1,6,278460,36330,826986,309181,31854,64709,2250,67990,54990,550,6,347214,0,0,0,31054,0,0.12,1656,4333.333333333333,0.13046757164404224,2.674763326336353,0.05332646357957107,1.2364066193853427,766.6974757654814,29.33763381208532,0.4922653726684078,False,False,True,False,True
11,4,1,1,0,1,0,4,249716,37801,2069320,369698,25079,122995,1240,59176,67785,562,8,383232,0,0,0,2578,2,0.17,1143,-2869.6666666666665,0.15137596309407486,5.597325384503026,0.44336695112490304,0.8729955004794571,253.72668101361407,739.1188618412602,0.20390259766657182,False,True,False,True,False
9,0,4,2,0,0,0,11,302875,48202,2317163,884165,22534,83276,2314,76945,63338,556,3,296733,0,0,0,47247,0,0.16,23938,4535.666666666667,0.15914816343375981,2.6207359486068778,0.5066565072914683,1.2148315387287252,992.0356918630699,200.05483562479142,0.27059416878812625,False,True,False,False,False
18,4,2,0,1,1,1,17,895508,173967,7502625,2632382,50841,210328,1982,244746,290883,778,8,649208,0,0,2,29143,0,0.14,10127,-15379.0,0.19426627121142412,2.85012775501428,0.34749339464022233,0.8413898371510194,314.51539080811597,335.4552450264199,0.2417224525503024,False,False,False,False,False
19,4,2,0,0,1,1,12,1187319,334327,9284195,1053740,153958,185419,1282,349361,291400,1000,5,85350,0,0,0,47873,0,0.17,6144,19320.333333333332,0.2815814452560769,8.810707574923605,0.1283395650993253,1.1989052848318462,449.9934459326994,109.26557259253022,0.8303248318672843,False,False,False,True,True
10,1,3,0,3,1,1,6,804901,137137,7512441,1077060,38763,111986,0,179343,199328,709,9,58113,0,0,0,42840,0,0.14,7390,-6661.666666666667,0.1703774749938191,6.974951256197427,0.17250233426704015,0.8997381200834805,739.9964439713341,571.8002092250755,0.3461414819709607,True,False,False,True,False
17,9,4,0,2,1,0,14,58456,9811,400594,156714,5773,29673,0,16353,17205,511,9,245430,0,1,0,26552,0,0.2,7877,-284.0,0.1678356370603531,2.5562106767742514,0.29666315155167217,0.9504795117698344,479.77101672466824,542.8377862667899,0.19455397162403532,False,False,False,False,False
1,7,4,0,0,1,1,4,333295,27717,2479107,882962,54189,202297,0,86232,77759,537,7,500822,0,0,0,49605,1,0.11,12732,2824.3333333333335,0.08316056346479846,2.807716526872051,0.25666767462957363,1.108964878663563,908.8967715568381,476.2370411414305,0.26786852993371135,False,False,False,False,False
6,2,4,0,1,1,0,10,285308,47913,1698095,829567,39156,212830,1760,66321,64948,572,6,109152,0,0,0,26094,0,0.16,6116,457.6666666666667,0.1679343025782663,2.046965465116139,0.2343833831532153,1.0211399889142083,526.727551476223,337.1499208660477,0.1839778226753747,False,False,True,True,False
19,1,2,0,1,1,0,17,50984,5893,230530,101177,7651,18561,0,11984,11037,509,4,340912,0,0,0,33423,0,0.14,7381,315.6666666666667,0.11558528165699043,2.278482263755597,0.22083595129102715,1.0858023013500044,97.20599581105583,199.896258390592,0.4122083939442918,False,True,False,False,True
15,6,2,0,0,1,1,7,1192152,178258,4723029,1354675,162275,603407,4333,347958,323903,745,9,135261,0,0,1,35012,0,0.12,12449,8018.333333333333,0.1495262349096424,3.4864664956539393,0.3555638066948475,1.074266061135587,750.9725048482461,788.7315369073998,0.2689312520404967,False,False,False,True,True
6,9,3,0,0,1,1,10,40622,7322,289603,43362,6357,20590,131,10661,10359,509,4,84816,0,1,0,13259,0,0.15,4773,100.66666666666667,0.18024715671311112,6.678727918453946,0.35998189908741235,1.0291533931846704,438.7562659249123,147.93253280013795,0.30874210781932976,True,False,False,False,False
8,6,3,0,0,1,0,6,49386,10233,452597,215591,5738,6708,348,13165,14889,513,5,284735,0,1,0,43745,0,0.14,2898,-574.6666666666666,0.20720447090268498,2.09933160475159,0.06624757115098868,0.8842098193297065,948.4249639773375,225.63574614641757,0.8553965414430531,True,False,False,True,False
